HourId,Month,Day,Week day,Hour,Dry-Bulb Temp (°C),Heating Load (kW),Chiller Output (kW),Chiller Input (kW),Total Building Electric [kW],Precool Coil Load (kW),Preheat Coil Load (kW),Terminal Cooling Coil Load (kW),Terminal Heating Coil Load (kW),Ventilation Fan (kW),Exhaust Fan (kW),Terminal Fan (kW),Vent. Reclaim Device (kW),Lighting (kW),Electric Equipment (kW)
5028,7,29,6,11,24.6,0,770.6,209,714.2,105.8,0,651.6,0,60.5,54.1,72.8,0.2,99.2,177.2
5029,7,29,6,12,25.3,0,741.7,209.2,1517.8,146.3,0,582.2,0,60.5,54.1,72.8,0.2,54.5,97.7
5030,7,29,6,13,25.9,0,782.2,217.1,795.6,169.4,0,599.6,0,60.5,54.1,72.8,0.2,54.5,97.7
5031,7,29,6,14,26.1,0,800.9,223.2,602.9,177.2,0,610.7,0,60.5,54.1,72.8,0.2,54.5,97.7
5032,7,29,6,15,26.4,0,804.4,225.7,911.8,184.8,0,606.5,0,60.5,54.1,72.8,0.2,54.5,97.7
5033,7,29,6,16,26.6,0,797.6,225,604.7,190.6,0,593.7,0,60.5,54.1,72.8,0.2,54.5,97.7
5034,7,29,6,17,25.6,0,691.8,205.1,503,156,0,522.7,0,60.5,54.1,72.8,0.1,24.6,44.6
5035,7,29,6,18,24.5,0,235.2,81.8,176.6,0,0,222,0,0,0.1,9.4,0.1,20.2,36.5
5036,7,29,6,19,23.5,0,208.8,71.6,157.9,0,0,195.6,0,0,0.1,8.2,0.1,18,32.5
5037,7,29,6,20,21.8,0,182.9,61.8,147.4,0,0,169.9,0,0,0.1,7.3,0.1,18,32.5
5038,7,29,6,21,20,0,156.5,52.1,129.7,0,0,143.4,0,0,0.1,6.2,0,15.8,28.5
5039,7,29,6,22,18.3,0,134.6,44.2,118.6,0,0,121.3,0,0,0.1,5.3,0,15.3,27.6
5040,7,29,6,23,17.4,0,120.4,39.2,113,0,0,107.3,0,0,0.1,4.6,0,15.3,27.6
5041,7,30,7,0,16.6,0,107.1,34.7,107.9,0,0,93.9,0,0,0,4,0,15.3,27.6
5042,7,30,7,1,15.7,0,92.7,29.8,102.4,0,0,79.6,0,0,0,3.5,0,15.3,27.6
5043,7,30,7,2,15.2,0,81.5,26.1,98.2,0,0,68.5,0,0,0,2.8,0,15.3,27.6
5044,7,30,7,3,14.7,0,70.4,22.4,94,0,0,57.4,0,0,0,2.5,0,15.3,27.6
5045,7,30,7,4,14.2,0,59.2,18.8,89.9,0,0,46.1,0,0,0,2,0,15.3,27.6
5046,7,30,7,5,15.3,0,76.3,24.4,94.3,0,0,63.2,0,0,0,2.7,0,15.3,27.6
5047,7,30,7,6,16.3,0,104.4,33.7,104.5,0,0,91.1,0,0,0,4,0,15.3,27.6
5048,7,30,7,7,17.4,0,132.4,43.2,114.2,0,0,119.2,0,0,0,5,0,15.3,27.6
5049,7,30,7,8,18.7,0,165.6,54.6,128.4,0,0,152.6,0,0,0.1,6.3,0,15.8,28.5
5050,7,30,7,9,19.9,0,202.7,67.4,142.7,0,0,189.6,0,0,0.1,7.7,0,15.8,28.5
5051,7,30,7,10,21.2,0,242.5,80.9,171.1,0,0,229.3,0,0,0.1,9.2,0.1,19.1,34.5
5052,7,30,7,11,21.5,0,271.9,90,181.2,0,0,258.7,0,0,0.1,10.4,0.1,19.1,34.5
5053,7,30,7,12,21.7,0,301.4,99.1,1129.1,0,0,288.3,0,0,0.1,11.3,0.1,21.3,38.6
5054,7,30,7,13,22,0,323.5,106,406.6,0,0,310.5,0,0,0.1,12,0.1,21.3,38.6
5055,7,30,7,14,22.8,0,334.7,109.9,212.4,0,0,321.4,0,0,0.1,12.8,0.1,21.3,38.6
5056,7,30,7,15,23.6,0,331.1,109.3,518.6,0,0,318,0,0,0.1,13,0.1,21.3,38.6
5057,7,30,7,16,24.4,0,323.5,108.7,211.5,0,0,310.3,0,0,0.1,13,0.1,21.3,38.6
5058,7,30,7,17,23.6,0,299.9,99.8,194.8,0,0,286.8,0,0,0.1,12.1,0.1,19.1,34.5
5059,7,30,7,18,22.7,0,267.9,89.6,172.4,0,0,254.8,0,0,0.1,10.9,0,16.9,30.5
5060,7,30,7,19,21.9,0,229.2,77.3,153.4,0,0,216.1,0,0,0.1,9.1,0,15.3,27.6
5061,7,30,7,20,19.9,0,197.6,65.8,140.8,0,0,184.5,0,0,0.1,7.7,0,15.3,27.6
5062,7,30,7,21,17.8,0,167.5,54.8,130.5,0,0,154.3,0,0,0.1,6.4,0,15.3,27.6
5063,7,30,7,22,15.8,0,139.1,44.7,119.2,0,0,125.9,0,0,0,5.4,0,15.3,27.6
5064,7,30,7,23,15.2,0,122.1,39.1,112.8,0,0,108.8,0,0,0,4.7,0,15.3,27.6
5065,7,31,1,0,14.6,0,106.1,33.8,106.8,0,0,92.9,0,0,0,3.8,0,15.3,27.6
5066,7,31,1,1,14,0,90.6,28.7,101.1,0,0,77.6,0,0,0,3.3,0,15.3,27.6
5067,7,31,1,2,13.5,0,73.6,23.2,95,0,0,60.4,0,0,0,2.7,0,15.3,27.6
5068,7,31,1,3,13,0,58.9,18.5,92.9,0,0,45.9,0,0,0,2.1,0,15.3,27.6
5069,7,31,1,4,12.5,0,46,14.4,88.3,0,0,32.9,0,0,0,1.5,0,15.3,27.6
5070,7,31,1,5,14.4,0,86.3,27.4,142.9,0,0,73.2,0,0,0,3.2,0.1,30.3,54
5071,7,31,1,6,16.2,70,77,24.9,329.7,0,6.2,63.9,66.7,60.5,54.1,72.8,0.1,30.3,54
5072,7,31,1,7,18.1,0,442.5,130.2,613.6,0,0,429.4,1,60.5,54.1,72.8,0.2,91.5,163.1
5073,7,31,1,8,20,0,783.1,204.3,1199.2,0,0,769.9,0,60.5,54.1,72.8,0.5,273.3,487.6
5074,7,31,1,9,22,0,861.6,225.9,1238.7,0,0,848.4,0,60.5,54.1,72.8,0.5,277.7,495.6
5075,7,31,1,10,23.9,0,982,259.5,1272.4,52.3,0,916.1,0,60.5,54.1,72.8,0.5,277.7,495.6
5076,7,31,1,11,24.7,0,1098.8,331.3,1357,114,0,958.7,0,60.5,54.1,72.8,0.5,277.7,495.6
5077,7,31,1,12,25.4,0,1100.2,336.6,2207.5,159.8,0,914.4,0,60.5,54.1,72.8,0.5,247.9,442.5
5078,7,31,1,13,26.2,0,1233.3,380.2,1605.2,192.4,0,1014.3,0,60.5,54.1,72.8,0.5,277.7,495.6
5079,7,31,1,14,26,0,1241.3,380.7,1406.9,184.6,0,1029.7,0,60.5,54.1,72.8,0.5,277.7,495.6
5080,7,31,1,15,25.9,0,1245.9,381.1,1713.9,180.3,0,1038.4,0,60.5,54.1,72.8,0.5,277.7,495.6
5081,7,31,1,16,25.8,0,1236.8,377.7,1403.9,176.8,0,1032.8,0,60.5,54.1,72.8,0.5,277.7,495.6
5082,7,31,1,17,24.8,0,940.2,253.2,933.1,118.1,0,808.7,0,60.5,54.1,72.8,0.3,158.8,283.3
5083,7,31,1,18,23.9,0,748.9,203.2,700.3,52.3,0,683.5,0,60.5,54.1,72.8,0.2,95.9,171.2
5084,7,31,1,19,22.9,0,639.2,186.7,685.3,0,0,626,0,60.5,54.1,72.8,0.2,95.9,171.2
5085,7,31,1,20,21.1,0,538.1,157.8,568.7,0,0,524.9,0,60.5,54.1,72.8,0.1,65.1,116
5086,7,31,1,21,19.4,0,479.2,140.7,538.3,0,0,466.1,1.3,60.5,54.1,72.8,0.1,61.8,110
5087,7,31,1,22,17.6,0,139.7,45.6,162.1,0,0,126.7,0,0,0.1,5.5,0.1,30.3,54
5088,7,31,1,23,16.9,0,120.1,39,112.8,0,0,106.9,0,0,0,4.7,0,15.3,27.6
5089,8,1,2,0,16.1,0,107.2,34.6,107.8,0,0,94.1,0,0,0,4.2,0,15.3,27.6
5090,8,1,2,1,15.9,0,99.2,31.9,104.8,0,0,86,0,0,0,3.7,0,15.3,27.6
5091,8,1,2,2,14.2,0,79.7,25.3,97.3,0,0,66.5,0,0,0,2.9,0,15.3,27.6
5092,8,1,2,3,12.6,0,59.7,18.7,89.8,0,0,46.6,0,0,0,2,0,15.3,27.6
5093,8,1,2,4,10.9,0,38.6,11.9,82.1,0,0,25.6,0,0,0,1,0,15.3,27.6
5094,8,1,2,5,12.1,0,81.2,25.3,137.3,0,0,68.2,0,0,0,3,0.1,30.3,54
5095,8,1,2,6,13.3,100,74.1,23.3,328.2,0,23.7,60.9,75.9,60.5,54.1,72.8,0.1,30.3,54
5096,8,1,2,7,14.5,60,124.6,39.6,523,0,16.4,111.4,41.8,60.5,54.1,72.8,0.2,91.5,163.1
5097,8,1,2,8,15.6,20,367.6,112.6,1110.9,0,9.8,354.3,11.7,60.5,54.1,72.8,0.5,273.3,487.6
5098,8,1,2,9,16.6,10,422.4,125,1141.1,0,3.8,409.4,4.1,60.5,54.1,72.8,0.5,277.7,495.6
5099,8,1,2,10,17.7,0,493.4,143.6,1159.7,0,0,480.4,2.9,60.5,54.1,72.8,0.5,277.7,495.6
5100,8,1,2,11,18,0,871.6,226,1238.8,0,0,858.3,0,60.5,54.1,72.8,0.5,277.7,495.6
5101,8,1,2,12,18.1,0,813.6,211.1,2069,0,0,800.5,0,60.5,54.1,72.8,0.5,247.9,442.5
5102,8,1,2,13,18.3,0,895.8,232.5,1444.2,0,0,882.6,0,60.5,54.1,72.8,0.5,277.7,495.6
5103,8,1,2,14,18.5,0,908.9,236.2,1249,0,0,895.8,0,60.5,54.1,72.8,0.5,277.7,495.6
5104,8,1,2,15,18.8,0,918,238.9,1558.2,0,0,904.7,0,60.5,54.1,72.8,0.5,277.7,495.6
5105,8,1,2,16,19,0,914.3,238,1250.8,0,0,901.1,0,60.5,54.1,72.8,0.5,277.7,495.6
5106,8,1,2,17,18.4,0,694.4,194.7,874.6,0,0,681.3,0,60.5,54.1,72.8,0.3,158.8,283.3
5107,8,1,2,18,17.8,10,218.7,71.5,572,0,0,205.5,8.8,60.5,54.1,72.8,0.2,95.9,171.2
5108,8,1,2,19,17.2,10,159.5,51.9,553.9,0,0.2,146.2,10.4,60.5,54.1,72.8,0.2,95.9,171.2
5109,8,1,2,20,15.2,40,105.6,33.8,448,0,12.1,92.5,25.4,60.5,54.1,72.8,0.1,65.1,116
5110,8,1,2,21,13.2,80,72.3,22.7,420.3,0,24.1,59,51.1,60.5,54.1,72.8,0.1,61.8,110
5111,8,1,2,22,11.2,0,54.7,16.9,129.7,0,0,41.5,0,0,0,1.8,0.1,30.3,54
5112,8,1,2,23,10.7,0,37.7,11.6,81.8,0,0,24.3,0,0,0,1.3,0,15.3,27.6
5113,8,2,3,0,10.3,0,28.9,8.9,78.6,0,0,15.7,0,0,0,0.5,0,15.3,27.6
5114,8,2,3,1,9.8,0,20.9,6.4,75.8,0,0,7.7,0,0,0,0.2,0,15.3,27.6
5115,8,2,3,2,9.1,0,16.3,4.9,74.2,0,0,3.3,0,0,0,0.1,0,15.3,27.6
5116,8,2,3,3,8.5,0,15.5,4.7,77.2,0,0,2.4,0,0,0,0.1,0,15.3,27.6
5117,8,2,3,4,7.8,0,15,4.5,77,0,0,2,0,0,0,0.1,0,15.3,27.6
